@id,accessScheme,contentType,parentPid,publishScheme,hasData_checksum_checksumValue,hasData_fileLabel,hasData_format,hasData_size,isDescribedBy_created,isDescribedBy_createdBy
frl:6510237,public,file,frl:6510236,public,c012ec6619886f75525de62a0553d34e,Roysland-et-al_2024_Graphical criteria for the identification of marginal causal effects.pdf,application/pdf,1174649,2025-02-26T13:08:23.116+0100,266.0
frl:6510238,public,file,frl:6510227,public,ae7a134bc41f7db3a55fd91af2e76945,journal.pone.0316797.pdf,application/pdf,928214,2025-02-26T14:15:31.994+0100,337.0
frl:6510239,public,file,frl:6510228,public,1d9bf0aae2304ecb37a2249a602a8699,journal.pone.0313660.pdf,application/pdf,1353086,2025-02-26T14:24:52.890+0100,337.0
frl:6510240,public,file,frl:6510215,public,26c0282419a246d860a27c468b8d9980,"VACCELERATE SHOWCASE EVENT JANUARY 23 2025_ Project Highlights, Key Results & Research Impact.mp4",video/mp4,110881777,2025-02-27T10:36:46.420+0100,288.0
frl:6510244,public,file,frl:6510243,public,063010ec529cd8daf955a371058c25f6,AGMB-aktuell-1997-1.pdf,application/pdf,662607,2025-02-28T08:09:17.470+0100,339.0
frl:6510249,public,file,frl:6510248,public,97c49ffff08f10ec3011af287a00ba80,AGMB-aktuell-1998-3.pdf,application/pdf,1015940,2025-02-28T08:38:39.761+0100,339.0
frl:6510250,public,file,frl:6510245,public,b546bdf6a8c939b10d0be58945af7073,AGMB-aktuell-1997-2.pdf,application/pdf,1599357,2025-02-28T08:39:41.591+0100,339.0
frl:6510252,public,file,frl:6510251,public,46bc6b6c1fbd3f026d98a3a8916e8762,AGMB-aktuell-1998-4.pdf,application/pdf,1411458,2025-02-28T08:41:39.443+0100,339.0
frl:6510254,public,file,frl:6510253,public,40c9052125565eae76ccea07860de8c8,AGMB-aktuell-1999-5.pdf,application/pdf,1212614,2025-02-28T08:45:20.570+0100,339.0
frl:6510256,public,file,frl:6510255,public,1449a6b4269201b23c6234230cb38601,AGMB-aktuell-1999-6.pdf,application/pdf,514287,2025-02-28T08:49:46.794+0100,339.0
frl:6510258,public,file,frl:6510257,public,36895b612b21f3222d4b094fec992d59,AGMB-aktuell-2000-7.pdf,application/pdf,1130170,2025-02-28T08:52:49.601+0100,339.0
frl:6510260,public,file,frl:6510259,public,99985ddb3ea4acf9c9ff5f95e8ba10bb,AGMB-aktuell-2000-8.pdf,application/pdf,2371596,2025-02-28T08:55:22.489+0100,339.0
frl:6510262,public,file,frl:6510261,public,e758a20697bc2de50fda25ac832ef34a,mbi-2001-2.pdf,application/pdf,3174989,2025-02-28T09:23:20.031+0100,339.0
frl:6510264,public,file,frl:6510263,public,1d7cf1914c874bfc808b62953a7210c8,mbi-2001-3.pdf,application/pdf,2486616,2025-02-28T09:29:57.222+0100,339.0
frl:6510266,public,file,frl:6510265,public,014438d22dfbab364675c6d0651311a4,mbi-2002-2.pdf,application/pdf,1315771,2025-02-28T10:03:38.497+0100,339.0
frl:6510268,public,file,frl:6510267,public,3519685c3a2bf627afdb32358b4393e3,mbi-2002-3.pdf,application/pdf,7161149,2025-02-28T10:06:00.277+0100,339.0
frl:6510270,public,file,frl:6510269,public,4c522337a725803d819829afb3c1083b,mbi-2003-2.pdf,application/pdf,2031783,2025-02-28T10:11:04.841+0100,339.0
frl:6510272,public,file,frl:6510271,public,4b51059d74359dad6b3e2b8522f52410,mbi-2003-3.pdf,application/pdf,5035285,2025-02-28T10:12:35.506+0100,339.0
frl:6510274,public,file,frl:6510273,public,af45d04e5f30a57f939ac93f8e3c20de,mbi-2004-2.pdf,application/pdf,1899332,2025-02-28T10:15:36.953+0100,339.0
frl:6510276,public,file,frl:6510275,public,c5c938e707dc2d0ba9cd767574c103f8,mbi-2004-3.pdf,application/pdf,3094306,2025-02-28T11:04:14.222+0100,339.0
frl:6510278,public,file,frl:6510277,public,f0e60012084c161f64d729bec2b1c7bb,mbi-2005-2.pdf,application/pdf,1222959,2025-02-28T11:20:01.502+0100,339.0
frl:6510280,public,file,frl:6510279,public,9e4ce1381339efbb36b8f14e5fb16555,mbi-2005-3.pdf,application/pdf,1622790,2025-02-28T11:25:05.222+0100,339.0
frl:6510282,public,file,frl:6510281,public,8cba5fd5fe4f6f1ff86f39c616f06ae5,mbi-2001-1.pdf,application/pdf,735146,2025-02-28T11:32:48.075+0100,339.0
frl:6510284,public,file,frl:6510283,public,714ca085724d461777cb912880e77423,mbi-2002-1.pdf,application/pdf,2487685,2025-02-28T11:36:13.934+0100,339.0
frl:6510287,public,file,frl:6510285,public,34a00b443fb2a154ba993dbb2d3239d9,mbi-2003-1.pdf,application/pdf,2507268,2025-02-28T11:37:36.536+0100,339.0
frl:6510288,public,file,frl:6510286,public,b879bb17744991d0c2370417ffc437b3,Thakral-et-al_2024_Smoking and alcohol by HPV status in head and neck cancer.pdf,application/pdf,996976,2025-02-28T11:39:19.296+0100,266.0
frl:6510290,public,file,frl:6510289,public,fd5d528898e8bab140e3bd93d35a75c3,mbi-2004-1.pdf,application/pdf,2947732,2025-02-28T11:40:58.679+0100,339.0
frl:6510292,public,file,frl:6510291,public,8b252567452d7c93ea6d6ffa4740124f,mbi-2005-1.pdf,application/pdf,1202841,2025-02-28T12:00:55.833+0100,339.0
frl:6510294,public,file,frl:6510242,public,abc2ba50e9f429f9e7fc25f8ec99ae26,Global Guideline for the Diagnosis and Management of Candidiasis_ Infection Prevention and Control.mp4,video/mp4,27015270,2025-02-28T14:04:13.120+0100,339.0
frl:6510300,public,file,frl:6510299,public,90fa57f84b66e4c636595498161b5c2c,Human Brain Mapping - 2025 - Aye - Longitudinal Changes of Quantitative Brain Tissue Properties Induced by Balance Training.pdf,application/pdf,858999,2025-03-03T14:14:58.262+0100,242.0
frl:6510301,public,file,frl:6510246,public,a1b2d7ac8a58b7a71d81b08e340df7c5,Global Guideline for the Diagnosis and Management of Candidiasis_ Conventional Diagnostics.mp4,video/mp4,20377000,2025-03-04T08:39:26.990+0100,288.0
frl:6510303,public,file,frl:6510302,public,34f041b8bc6082020d8570953988676c,1-s2.0-S0945053X25000010-main-1.pdf,application/pdf,7234420,2025-03-04T11:36:10.957+0100,242.0
frl:6510305,public,file,frl:6510304,public,9155baee5590041dad4aa777cdbf2d0f,1-s2.0-S0149763425000399-main-1.pdf,application/pdf,3343979,2025-03-05T10:44:00.127+0100,242.0
frl:6510309,public,file,frl:6510308,public,fbd8f97289b19d598175251bd4565b6f,journal.pone.0298269.pdf,application/pdf,1342455,2025-03-06T09:06:24.790+0100,337.0
frl:6510310,public,file,frl:6510307,public,563e7c0c0af4e50b968fb917dbe571d5,journal.pone.0296737.pdf,application/pdf,1073906,2025-03-06T09:25:01.441+0100,337.0
frl:6510312,public,file,frl:6510311,public,dbfdded22fcbd1434a03fd2c2c71ea3b,Ecology and Evolution - 2024 - Heyer - Plant Species Diversity and Composition Differ Significantly Between the Boundaries.pdf,application/pdf,6217940,2025-03-06T10:20:48.722+0100,333.0
frl:6510314,public,file,frl:6510313,public,1bb9c4b7c5f589f9ad0303926e45526a,1-s2.0-S0301479724032390-main.pdf,application/pdf,7290770,2025-03-06T10:30:00.625+0100,333.0
frl:6510316,public,file,frl:6510315,public,45f11d998f492824efcdefdf7a0258f7,fsufs-08-1425797.pdf,application/pdf,2368725,2025-03-06T10:53:00.067+0100,333.0
frl:6510318,public,file,frl:6510317,public,8f0ced91497ec3a4e41b79e9cbf9c54e,Food Science   Nutrition - 2024 - Itrat - A double‐blind  randomized control trial to investigate the therapeutic potential.pdf,application/pdf,4497725,2025-03-06T11:08:24.272+0100,286.0
frl:6510320,public,file,frl:6510319,public,13fd101f36f6efb94f90343ec7bde5b2,Food Science   Nutrition - 2024 - Song - Study on the protective effect of Aronia melanocarpa extract on type 2 diabetes by.pdf,application/pdf,6178340,2025-03-06T11:49:35.142+0100,286.0
frl:6510322,public,file,frl:6510321,public,45b884a283f7214cd45756b09ac5fa95,journal.pone.0302298.pdf,application/pdf,718042,2025-03-06T11:54:44.802+0100,337.0
frl:6510324,public,file,frl:6510323,public,5d37b9eb896d5b31c0c58b768045b7f9,Food Science   Nutrition - 2024 - Abbasi Saadi - Date yogurt supplemented with Lactobacillus rhamnosus  ATCC 53103 .pdf,application/pdf,4105468,2025-03-06T12:14:42.737+0100,286.0
frl:6510326,public,file,frl:6510325,public,ac6c62c94ef6c5c01ad05797666d4ed8,Food Science   Nutrition - 2024 - Ma - Research on preventive effect of Akkermansia muciniphila AKK PROBIO on acute gouty.pdf,application/pdf,9542025,2025-03-06T12:51:08.700+0100,286.0
frl:6510328,public,file,frl:6510327,public,30f2496e083801868dadacc9cc5e152e,journal.pone.0302100.pdf,application/pdf,1141673,2025-03-06T13:11:57.379+0100,337.0
frl:6510330,public,file,frl:6510329,public,100276f7b24d7ce014a1d8d953a3a409,journal.pone.0307204.pdf,application/pdf,854687,2025-03-06T13:51:39.534+0100,337.0
frl:6510332,public,file,frl:6510331,public,6e0b2aa52445674a050737c8bab3b9ad,journal.pone.0301199.pdf,application/pdf,3064719,2025-03-06T14:09:52.313+0100,337.0
frl:6510333,public,file,frl:6510306,public,b2e84e3b3ad571f2623b809be88f3085,video1349932953.mp4,video/mp4,61888889,2025-03-07T08:00:52.395+0100,288.0
frl:6510337,public,file,frl:6510336,public,0da25aeced7e04d2fce4bf0cbd57fd72,Feliu-et-al_2024_perceptions-towards-the-adoption-of-multi-risk-factors-cancer-prevention-educational-tool-among.pdf,application/pdf,562511,2025-03-07T11:20:03.461+0100,266.0
frl:6510341,public,file,frl:6510340,public,10c71aebad2e0f16695c89d18f9afbe1,Reichmann-et-al_024_Sex- and site-specific associations of lipocalin 2.pdf,application/pdf,3779664,2025-03-07T12:30:25.676+0100,266.0
frl:6510342,public,file,frl:6489576,public,87329cad2d1906899e3358ecd28e6eed,1-s2.0-S0306453024000957-main.pdf,application/pdf,1262858,2025-03-10T10:04:47.723+0100,317.0
frl:6510343,public,file,frl:6489577,public,5ed60c421fc73c750cbdf1c7e95675d4,s41531-024-00692-4.pdf,application/pdf,2286210,2025-03-10T10:08:29.447+0100,317.0
frl:6510344,public,file,frl:6489578,public,17ae778b0e3b7e9d8e177f1c026c870a,marciniak-et-al-2024-burst-versus-continuous-delivery-design-in-digital-mental-health-interventions-evidence-from-a.pdf,application/pdf,1327707,2025-03-10T10:13:46.164+0100,317.0
frl:6510345,public,file,frl:6489579,public,3fcd919bf9f3a8678b3129b1b664ccd9,fnmol-17-1379889.pdf,application/pdf,10339821,2025-03-10T10:20:11.515+0100,317.0
frl:6510346,public,file,frl:6489580,public,716c63f3db5f8743f81215dc416f6eb1,s00787-024-02423-9.pdf,application/pdf,1257842,2025-03-10T10:26:26.905+0100,317.0
frl:6510349,public,file,frl:6510347,public,d4a77bcc8ab239a4d175dcbe51fa214b,journal.pone.0309394.pdf,application/pdf,1276665,2025-03-10T10:28:35.584+0100,337.0
frl:6510350,public,file,frl:6510348,public,b2d0edef315595b4414bdfd322a9aa98,Food Science   Nutrition - 2024 - Yoldaş - Nutritional analysis of vegan recipes  From social media to plate.pdf,application/pdf,778890,2025-03-10T10:28:58.598+0100,286.0
frl:6510352,public,file,frl:6510351,public,360e518da985b70d563764aae4f98ced,Food Science   Nutrition - 2024 - Sakata - Soybean extract inhibits influenza virus entry  Mechanistic insights.pdf,application/pdf,3673708,2025-03-10T10:48:01.596+0100,286.0
frl:6510353,public,file,frl:6489581,public,8aba0aa73c74a40835943578092bf553,fpsyt-15-1213863-1.pdf,application/pdf,1710368,2025-03-10T10:56:07.257+0100,317.0
frl:6510354,public,file,frl:6489582,public,6c5e604f8dd0d1656450bef43c833631,s41380-024-02598-2.pdf,application/pdf,3846896,2025-03-10T11:02:50.503+0100,317.0
frl:6510356,public,file,frl:6510355,public,5d71cc0e3fc726cd0951c671900b5113,Food Science   Nutrition - 2024 - Rong - Enhancing immunomodulation in cyclophosphamide‐induced immunosuppressed mice (1).pdf,application/pdf,7972815,2025-03-10T12:02:46.959+0100,286.0
frl:6510368,public,file,frl:6510367,public,605b86612cd9ef2a2dda2dece624068d,Food Science   Nutrition - 2024 - Al‐Baidhani - Ultrasound‐assisted extraction of bioactive compounds from Moringa oleifera.pdf,application/pdf,1067885,2025-03-10T13:03:02.433+0100,286.0
frl:6510370,public,file,frl:6510369,public,cdc52a403db2c4dd08eeeb81ee55732b,Food Science   Nutrition - 2024 - Naqvi - Sesame‐enriched delights  A comparative exploration of physicochemical and.pdf,application/pdf,2702842,2025-03-10T13:40:48.062+0100,286.0
frl:6510372,public,file,frl:6510371,public,d97c071d59bd19f4477d9f4cf39c4cd2,journal.pone.0305324.pdf,application/pdf,1049589,2025-03-10T14:05:57.592+0100,337.0
frl:6510374,public,file,frl:6510373,public,ebee11671d25f66d9d3a910b50eac966,journal.pone.0308911.pdf,application/pdf,575447,2025-03-10T14:11:54.601+0100,337.0
frl:6510376,public,file,frl:6510375,public,fd9fe5a0c871432e19acd87b68385a05,journal.pone.0309449.pdf,application/pdf,866778,2025-03-10T14:28:20.603+0100,337.0
frl:6510377,public,file,frl:6489584,public,848f0f27ee0fc48267af97690a7a73b1,1-s2.0-S2666354624000590-main.pdf,application/pdf,2376867,2025-03-11T08:48:31.628+0100,317.0
frl:6510378,public,file,frl:6489585,public,11f22c9803c2cc80d8b2b6a50b2b501b,1-s2.0-S004763742400054X-main.pdf,application/pdf,7434098,2025-03-11T08:53:08.841+0100,317.0
frl:6510379,public,file,frl:6489586,public,a96852b5a13dc4266591a7633939c2e2,s41597-024-03380-3.pdf,application/pdf,3521624,2025-03-11T08:56:07.744+0100,317.0
frl:6510382,public,file,frl:6510381,public,6d36137b7d50462e0090c5120a3b29f1,Ling-et-al_2024_DE-PASS best evidence statement (BESt).pdf,application/pdf,2080600,2025-03-11T10:42:08.028+0100,266.0
frl:6510384,public,file,frl:6510383,public,245640e8e15b327b23c77c14786e058e,Jahnel-et-al_2024_Developing and evaluating digital public health interventions.pdf,application/pdf,368516,2025-03-11T11:26:21.156+0100,266.0
frl:6510387,public,file,frl:6510386,public,b9720e988dc3ed0ed27433dddd118b3b,Coyle-Asbil-et-al_2024_Energy expenditure prediction in preschool children.pdf,application/pdf,2407755,2025-03-11T12:15:02.872+0100,266.0
frl:6510388,public,file,frl:6489583,public,257e145d69b7cee904960a33d45bc250,fpubh-12-1340235-1.pdf,application/pdf,436516,2025-03-11T12:28:17.768+0100,317.0
frl:6510389,public,file,frl:6489587,public,91ce9e155bae3d2ceed467c64a3fb90d,journal.pbio.3002642-1.pdf,application/pdf,4228290,2025-03-11T12:36:12.115+0100,317.0
frl:6510390,public,file,frl:6489588,public,a5775d5965a551bd6459756bd9173bc5,fpsyg-15-1368267.pdf,application/pdf,1873038,2025-03-11T12:41:10.888+0100,317.0
frl:6510392,public,file,frl:6510391,public,0752bb4c27dc670f3f98e12779d3882c,Kaerlev-et-al_2024_Constitutional Factors and Irradiation as Risk Factors for Thymoma.pdf,application/pdf,358580,2025-03-11T13:07:29.348+0100,266.0
frl:6510415,public,file,frl:6510414,public,aea962a82d19a54102ab47d6811598f2,journal.pone.0297366.pdf,application/pdf,898244,2025-03-11T14:05:40.292+0100,337.0
frl:6510418,public,file,frl:6510416,public,fd87aba32cc4142071a3337b27d5eb33,journal.pone.0295345.pdf,application/pdf,2599319,2025-03-11T14:16:11.939+0100,337.0
frl:6510627,public,file,frl:6510626,public,bf0d47852795ee4c239cbab2e07a5742,journal.pone.0295681.pdf,application/pdf,1083970,2025-03-13T10:07:48.994+0100,337.0
frl:6510629,public,file,frl:6510628,public,79cc72e0f92f59b15aa9b3ac242aba98,Stein-et-al_2024_Mental health of individuals with pre-existing mental illnesses at the beginning of the COVID-19 Pandemic.pdf,application/pdf,1487871,2025-03-13T10:17:52.848+0100,266.0
frl:6510631,public,file,frl:6510630,public,61db776a7f521df715c9bc1a0d2657f8,journal.pone.0294745.pdf,application/pdf,1590349,2025-03-13T10:29:56.064+0100,337.0
frl:6510633,public,file,frl:6510632,public,89a0f2cbbf5f0ff8c777fa6960b772af,journal.pone.0291480.pdf,application/pdf,1318704,2025-03-13T10:45:40.546+0100,337.0
frl:6510635,public,file,frl:6510634,public,e4f3be43dd68930e0778d0edf0bc5b0d,Food Science   Nutrition - 2024 - Fathollahy - Using rice bran as a press aid during the cold‐pressing of sesame seeds.pdf,application/pdf,412983,2025-03-13T11:01:20.165+0100,286.0
frl:6510637,public,file,frl:6510636,public,c4d7e3f7d7649a94617cb1620cec4e63,Food Science   Nutrition - 2024 - Sharifi‐Zahabi - Dietary advanced glycation end‐products  dAGEs  are not associated with.pdf,application/pdf,800667,2025-03-13T11:23:11.839+0100,286.0
frl:6510639,public,file,frl:6510638,public,53f2fad5f6e199eeea37a7038f863a46,Food Science   Nutrition - 2024 - Zhang - Isothiocyanates attenuate heparin‐induced proliferation of colon cancer cells in.pdf,application/pdf,2792737,2025-03-13T11:59:26.857+0100,286.0
frl:6510641,public,file,frl:6510640,public,eb2ff863a532964491afb53ea9eea629,Food Science   Nutrition - 2024 - Ogwoni - Cucumeropsis mannii seed oil  CMSO  restores testicular mitochondrial.pdf,application/pdf,729650,2025-03-13T12:41:24.780+0100,286.0
frl:6510643,public,file,frl:6510642,public,ebca1bcec051a05bad6f26026075164c,Food Science   Nutrition - 2024 - Erten - Novel formulations ameliorate osteoarthritis in rats by inhibiting inflammation.pdf,application/pdf,14551447,2025-03-13T13:22:52.035+0100,286.0
frl:6510644,public,file,frl:6510614,public,784013816e2240619669a47a4344e6bd,Global Guideline for the Diagnosis and Management of Candidiasis_ Organ Manifestations I.mp4,video/mp4,25011742,2025-03-13T13:54:59.136+0100,288.0
frl:6510646,public,file,frl:6510645,public,50e4b5b3b8c6141e05c4d42b217728b4,journal.pone.0317369.pdf,application/pdf,1681036,2025-03-13T13:59:38.003+0100,337.0
frl:6510648,public,file,frl:6510647,public,304a8db55461be57323963c187ab5e06,journal.pone.0314566.pdf,application/pdf,1723425,2025-03-13T14:12:50.886+0100,337.0
frl:6510650,public,file,frl:6510649,public,2e1188337f9ea844c74fe7cb67b7e5d3,journal.pone.0312765.pdf,application/pdf,689869,2025-03-13T14:48:35.096+0100,337.0
frl:6510654,public,file,frl:6510651,public,2096733a33884cb74383d59196d00dfe,2025016_Krebs_und_Beruf___web.pdf,application/pdf,1601968,2025-03-13T16:06:10.925+0100,26.0
frl:6510655,public,file,frl:6510652,public,8b9e081c2928ec688be98674471b82de,2024214_Lungenkrebs___web.pdf,application/pdf,2608857,2025-03-13T16:10:32.825+0100,26.0
frl:6510656,public,file,frl:6510653,public,70ec68328a6086de368a0960a5dc340a,2024218_Brustkrebs___web.pdf,application/pdf,4216000,2025-03-13T16:21:06.282+0100,26.0
frl:6510658,public,file,frl:6510657,public,70a37bfd433fb4233a11923853a948f8,journal.pone.0311214.pdf,application/pdf,492851,2025-03-14T09:49:22.402+0100,337.0
frl:6510660,public,file,frl:6510659,public,0e2af0132d215566b994a629f0572f24,journal.pone.0319287.pdf,application/pdf,1066906,2025-03-14T10:18:41.281+0100,337.0
frl:6510662,public,file,frl:6510661,public,887bb4133483582bd970a55b4fb2cacd,journal.pone.0318824.pdf,application/pdf,653540,2025-03-14T10:29:15.482+0100,337.0
frl:6510664,public,file,frl:6510663,public,d9886cd1b1885aaa29208362beaef779,journal.pone.0318822.pdf,application/pdf,1236013,2025-03-14T11:26:14.866+0100,337.0
frl:6510666,public,file,frl:6510665,public,b1734ecacbd07a9a71e7d525ab468844,journal.pone.0318597.pdf,application/pdf,1483859,2025-03-14T11:35:36.102+0100,337.0
frl:6510668,public,file,frl:6510667,public,e83406202a549311b5d506a540a2c0fc,journal.pone.0319400.pdf,application/pdf,2545803,2025-03-14T11:44:09.571+0100,337.0
frl:6510670,public,file,frl:6510669,public,ba7f9f53f9017fcbb3660e904a16a364,journal.pone.0318098.pdf,application/pdf,1035466,2025-03-14T12:02:47.822+0100,337.0
frl:6510672,public,file,frl:6510671,public,317a9eccca860b2afd602e7555e0f9af,journal.pone.0318632.pdf,application/pdf,1415348,2025-03-14T12:22:22.459+0100,337.0
frl:6510677,public,file,frl:6510676,public,e14908163068518b7730e69dabf07ada,Food Science   Nutrition - 2024 - Shiri - Eco‐friendly biodegradable film based on kombucha mushroom corn starch parsley.pdf,application/pdf,3755913,2025-03-17T10:48:00.992+0100,286.0
frl:6510679,public,file,frl:6510678,public,36e374e1e3e59c4f16acb72bc85f0dc8,Food Science   Nutrition - 2024 - Deng - Eucommia ulmoides Oliv  leaves flavonoids attenuate methylglyoxal‐induced.pdf,application/pdf,5414692,2025-03-17T11:33:57.248+0100,286.0
